recipe_id,recipe_name,han_score_raw,han_score
8850,पंजाबी स्टाइल एग करी रेसिपी - Punjabi Style Egg Curry Recipe,0.032069966,0.7575607
8851,मूंगफली का दूध रेसिपी - Peanut Milk Recipe,0.028778832,0.71496445
8852,पारसी मटन कटलेट रेसिपी - Parsi Mutton Cutlets Recipe,0.032911304,0.76844984
8853,Chow Chow Verkadalai Masala Curry Recipe - Chayote Peanut Poriyal Recipe,0.034251664,0.7857978
8854,Mixed Vegetable Kurma Recipe - Vegetables in Spicy Coconut Curry,0.034397077,0.7876798
8855,पैन फ्राइड प्याज पकोरा रेसिपी - Pan Fried Onion Pakora Recipe,0.034326743,0.7867695
8856,Bengali Style Sheem Poshto Recipe - Flat Beans In Poppy Seeds,0.03175769,0.75351894
8857,किनुआ वांगी भात रेसिपी - Quinoa Vangi Bath Recipe,0.034173083,0.7847807
8858,Sprouted Ragi Chicken Cutlet Recipe,0.019737259,0.5979419
8859,Menthia Keerai Paruppu Usili Recipe - Steamed Lentil Crumbled With Fenugreek Leaves,0.030465048,0.73678863
8860,Kamal Kakdi Tikki Recipe - Lotus Stem Fritters,0.03513178,0.7971888
8861,Matkiche Vade Recipe - Moth Beans Fritters,0.036175996,0.8107039
8862,Roasted Coriander Potatoes With Thyme Recipe,0.035099603,0.7967724
8863,Sindhi Style Besan Tikki Ki Sabzi Recipe,0.03247537,0.76280767
8864,मसूर मूंगफली की दाल रेसिपी - Masoor Moong Phali Ki Dal Recipe,0.029200992,0.7204283
8865,लेमन कोकोनट चिआ एनर्जी बॉल्स रेसिपी - Lemon Coconut Chia Energy Balls Recipe,0.036305226,0.8123764
8866,मशरुम टोस्ट रेसिपी - Mushrooms On Toast Recipe,0.031847365,0.7546796
8867,Indian Festive Sweet Rice And Jamun Bhog Recipe,0.032267325,0.760115
8868,Instant Kalakand Recipe -Indian Festive Sweet Recipe,0.03015575,0.7327855
8869,Ragi Masala Roti Recipe,0.032913767,0.76848173
8870,पंजाबी स्टाइल एस्प्रेसो कॉफ़ी रेसिपी - Punjabi Style Espresso Coffee Recipe,0.031721793,0.7530543
8871,मुल्लू मुरुक्कू रेसिपी - Mullu Murukku Recipe,0.036486153,0.8147181
8872,तंदूरी गोबी टिक्का रेसिपी - Tandoori Gobi Tikka Recipe,0.03149119,0.75006974
8873,दही वाली मूंगफली चाट रेसिपी - Peanut Chaat With Spiced Yogurt Recipe,0.02852225,0.7116436
8874,Matki Dal Sabzi Recipe - Sprouted Moth Bean Sabzi Recipe,0.030442595,0.73649806
8875,Italian Home Style Ravioli in Lemon Recipe-Garlic White Sauce Recipe,0.035066396,0.7963426
8876,Himachal Style Khatta Jimikand Recipe - Spicy Tangy Yam,0.03337278,0.7744226
8877,Bharli Bhendi Recipe - Maharashtrian Style Stuffed Bhindi,0.036042884,0.80898106
8878,बिहारी सुरन चटनी रेसिपी - Bihari Suran Chutney Recipe,0.028803414,0.71528256
8879,पंजाबी साबुत मूंग की दाल रेसिपी - Punjabi Sabut Moong Ki Dal Recipe,0.031861946,0.7548683
8880,Jodhpuri style Gulab Jamun Ki Sabzi Recipe,0.0310049,0.74377584
8881,Grilled Paneer Pineapple Sandwich Recipe,0.032161232,0.75874186
8882,Grilled Paneer Mint Salad Recipe With Pickled Onions & Pomegranates,0.03219995,0.759243
8883,Grilled Cheese Sandwich Recipe With Paneer & Potato,0.03285281,0.7676928
8884,Multigrain Methi Thepla Recipe With Ragi & Whole Wheat,0.034993067,0.7953935
8885,Dry Jamun Recipe,0.035469715,0.80156267
8886,Herbed Vegetables In Roasted Bell Pepper Sauce Recipe,0.03181228,0.7542255
8887,Goan Recheado Masala Recipe,0.030793235,0.7410363
8888,Eggless Chocolate Ragi Cake - Pressure Cooker Cake (Sand/ Salt Oven Method),0.03360385,0.7774133
8889,Goan Batata Recheado Recipe With Carrots & Beans,0.031528268,0.7505496
8890,मकई वाली भिंडी रेसिपी - Makai Wali Bhindi Recipe,0.029576913,0.72529376
8891,Stuffed Chicken Pockets Recipe With Mint Mayo Recipe,0.03297225,0.76923865
8892,Bhut Jolokia Murgh Recipe,0.031915266,0.75555843
8893,मिलेट जोवार पनियारम रेसिपी - Millet Jowar Paniyaram Recipe,0.0331274,0.77124673
8894,Eggless Paan Cheesecake Recipe,0.032177903,0.7589576
8895,काला चना सलाद रेसिपी - Kala Chana Salad Recipe,0.03190166,0.75538236
8896,Chettinadu Kozhi Kuzhambu Recipe - Chettinadu Chicken Curry,0.036990624,0.82124734
8897,Walnut Cranberry No Bake Cheesecake Recipe With Strawberries,0.03286368,0.7678335
8898,तमिल नाडु स्टाइल अंडा फ्राई रेसिपी - Tamil Nadu Style Egg Fry Recipe,0.033464305,0.77560717
8899,Dhokla Sandwich With Capsicum And Paneer Recipe,0.03412659,0.784179
8900,Spicy Chicken Curry Recipe In Naga Style,0.014428105,0.529227
8901,Breakfast Bagel Sandwich Recipe With Guacamole & Vegetables,0.030952051,0.7430918
8902,Goan Gawar Bhaji Recipe,0.031626344,0.75181895
8903,Sookha Bhujia Bhel Recipe,0.03292544,0.7686328
8904,Spicy & Tangy Pakodi Chaat Recipe,0.029055472,0.7185449
8905,Taco Chaat Recipe,0.032017205,0.7568778
8906,Sindhi Kheerni Recipe - Sindhi Seviyan Kheer,0.032008797,0.75676894
8907,हरियाली मटर रेसिपी - Hariyali Matar Recipe,0.029179867,0.72015494
8908,मूली भुर्जी रेसिपी - Mooli Bhurji Recipe,0.03262323,0.7647214
8909,Tambdi Bhaji Recipe - Goan Style Red Amaranth Stir Fry,0.03146712,0.7497582
8910,Chocolate Honeycomb Bun Recipe,0.034554526,0.7897176
8911,Dum Murgh Kali Mirch Recipe - Chicken In Rich White Gravy,0.020205041,0.6039962
8912,Mixed Vegetables Ajethna Recipe - Mangalorean Style Mixed Vegetables Sabzi,0.033627,0.7777129
8913,Traditional Christmas Cake Recipe,0.03166136,0.7522722
8914,Posto Chicken Recipe - Bengali Chicken In Poppy Seed Paste,0.016956408,0.5619501
8915,Garlic Red Chicken Gravy Recipe,0.018164396,0.5775848
8916,Assamese Sesame Kaffir Lime Chicken Curry,0.03553261,0.8023767
8917,Besan Aur Dahi Wali Kacche Kele Ki Sabzi Recipe,0.03380414,0.7800056
8918,"Green Peas, Potato and Paneer Tikki Recipe",0.035081644,0.79653996
8919,चीसी बेक्ड जीटी पास्ता रेसिपी - Cheesy Baked Ziti Pasta Recipe,0.03143264,0.7493119
8920,Fennel Potato Croquettes With Paneer Recipe,0.034931697,0.79459924
8921,Fried Barnyard Millet Recipe -Fried Samvat Rice,0.033275302,0.773161
8922,Kerala Style Kappa Ulathiyathu Recipe - Tapioca Stir Fry Recipe,0.033593282,0.7772765
8923,Kerala Style Murungai Keerai Thoran Recipe,0.035988778,0.8082807
8924,Suran Ja Tuk Recipe - Sindhi Deep Fried Yam/Jimikand,0.033976123,0.7822315
8925,Greek Style Kolokithokeftedes Recipe -Zucchini Fritters Recipe,0.03509812,0.7967532
8926,Banana Stem Thoran Recipe - Ayurvedic No Onion No Garlic Recipe,0.035746925,0.8051505
8927,मशरुम थोरन रेसिपी - Mushroom Thoran Recipe,0.032866128,0.7678651
8928,Sweet & Spicy Raw Papaya Moongphali Ki Sabzi Recipe,0.032687843,0.76555765
8929,Chicken And Egg Slider Recipe With Cheesy Garlic Mayo,0.03438807,0.7875632
8930,Sukhe Methi Chole Recipe,0.033121042,0.7711644
8931,मदुराई टमाटर की चटनी रेसिपी - Madurai Spicy Tomato Chutney Recipe,0.035173174,0.7977246
8932,Saragva Nu Lot Valu Shaak - Gujarati Besan Drumstick Sabzi,0.0360882,0.8095676
8933,Lemon Pudina Curry Leaf Shikanji Recipe,0.034935214,0.7946448
8934,आलू पोस्टो रेसिपी - Aloo Posto Recipe,0.031045083,0.7442959
8935,Methi Corn Dal Vada Recipe,0.035714593,0.804732
8936,Gongura Pappu Recipe - Gongura/ Sorrel Leaves Dal,0.03422065,0.78539634
8937,Neymeen Vatti Pattichathu Recipe - Seer Fish In Spicy Masala,0.020073585,0.60229486
8938,Bajra Na Rotla Recipe - A Traditional Gujarati Pearl Millet Bread,0.031174837,0.7459752
8939,Bihari Style Kadhi Bari Recipe,0.033130217,0.7712832
8940,Prawns Kuzhambu Recipe - Tangy Prawns In Tamarind And Coconut Gravy,0.03335705,0.77421904
8941,बीटरूट और टमाटर चटनी रेसिपी - Tangy Raw Beetroot & Tomato Chutney Recipe,0.035244394,0.7986464
8942,कोल्लु थोगयल रेसिपी - Kollu Thogayal Recipe,0.033368804,0.77437115
8943,मसूर दाल और राजमा मसाला रेसिपी - Masoor Dal Aur Rajma Masala Recipe,0.031328753,0.74796736
8944,Macha Mahura Recipe - Odia Style Fish Curry With Vegetables,0.017730348,0.571967
8945,Honey Glazed Corn Fritters Recipe,0.03652652,0.81524056
8946,Assamese Saaru Maas Diya Adar Jhol Recipe - Fish In Ginger Gravy,0.017449193,0.5683281
8947,Creamy Polenta Recipe - Savory Cornmeal Porridge,0.034125783,0.7841685
8948,Cabbage Chana Dal Sabzi - Gobi Chana Dal Recipe,0.033047944,0.7702184
8949,Moong Dal Ke Kebab Recipe,0.03303968,0.7701114
8950,Parsi Mutton Cutlets Recipe,0.033488493,0.7759203
8951,Mambhazam Pulissery Recipe,0.035242368,0.79862016
8952,टमाटर लहसुन की चटनी रेसिपी - Tomato Garlic Chutney Recipe,0.034168754,0.78472465
8953,धनिया पुदीना चिकन टिक्का रेसिपी - Dhaniya Pudina Chicken Tikka Recipe,0.016590592,0.55721545
8954,बादाम दूध रेसिपी - Badam Milk Recipe,0.03343679,0.7752511
8955,Mangalore Buns Recipe - Puffed Banana Puris,0.03596261,0.8079421
8956,"Aama Vadai ,Masala Paruppu Vadai Recipe - Spiced Fried Lentil Fritters",0.036979865,0.8211081
8957,Green Chilli Chicken Fry Recipe,0.01978016,0.5984972
8958,Bharwa Lauki Recipe In No Onion No Garlic Makhani Gravy,0.030265642,0.73420775
8959,Whole Wheat Bagel Recipe With Sesame And Rosemary,0.033951636,0.7819146
8960,जिंजर तेरियाकि राइस रेसिपी - Ginger Teriyaki Rice Recipe,0.03194855,0.7559892
8961,भरवा प्याज की सब्ज़ी रेसिपी - Bharwa Pyaz Ki Sabzi Recipe,0.032164928,0.7587897
8962,बूंदी की खीर रेसिपी - Boondi Ki Kheer Recipe,0.029282173,0.721479
8963,Vegetarian Malai Kebab Recipe,0.0336679,0.77824223
8964,Dum Ke Shami Kebab Recipe,0.035114635,0.79696697
8965,Moong Matar Kebab Recipe - Green Lentil And Peas Kebab,0.029678859,0.7266132
8966,Indian Chicken Keema Sliders Recipe,0.037082184,0.8224324
8967,Horsegram Tikki Recipe,0.036041103,0.80895793
8968,Homemade Whole Wheat Bread Recipe,0.0313853,0.7486992
8969,Easy Gajar Halwa Recipe With Khoya Made In A Pressure Cooker,0.030877944,0.74213266
8970,Avarekalu Payasa Recipe - Broad Beans Payasa,0.03687961,0.8198105
8971,Bhaji Miligai And Baby Potato Fry Recipe,0.03375772,0.77940476
8972,Beetroot Chicken Cutlets Recipe,0.020061709,0.60214114
8973,कुर्ग स्टाइल मशरुम करी रेसिपी - Coorg Style Mushroom Curry Recipe,0.03700504,0.82143396
8974,Delicious Butter Chicken Pani Puri Recipe,0.03513497,0.7972301
8975,Mexican Taco Recipe With Spicy Tofu Crumble,0.029059157,0.7185926
8976,Tempura Chicken Wings With Barbecue Sauce Recipe,0.03157181,0.7511132
8977,बेसन मेथी पराठा रेसिपी - Besan Methi Paratha Recipe,0.03366717,0.7782328
8978,ड्रंकन नूडल्स रेसिपी - Drunken Noodles Recipe,0.028796589,0.7151942
8979,सूखे मेथी छोले रेसिपी - Sukhe Methi Chole Recipe,0.033391126,0.77466005
8980,Paneer Methi Paratha Recipe,0.031961907,0.75616205
8981,Pineapple Mushroom Tikka Recipe With Tandoori Masala,0.034331117,0.7868261
8982,दलिया पकोरा रेसिपी - Dalia Pakora Recipe,0.036243472,0.81157714
8983,Paneer And Grapes Platter Recipe - Healthy Party Appetizer,0.03142965,0.7492732
8984,Avarekalu Masala Vada Recipe,0.03406662,0.7834028
8985,Pesto Paneer Sandwich,0.033457153,0.7755146
8986,Paneer Bhurji Recipe With Capsicum - Spicy Cottage Cheese Crumble,0.03235323,0.76122683
8987,Smoked Tandoori Paneer Tikka Recipe,0.031286348,0.7474185
8988,हरे प्याज की पूरी रेसिपी - Hare Pyaaz Ki Puri Recipe,0.0363628,0.8131216
8989,Vanilla Choco Mousse Recipe With Chocolate Chips,0.028951114,0.7171942
8990,Homemade Chocolate Mousse With Pineapple Recipe,0.02648253,0.685244
8991,Vegan Guilt Free Chocolate Espresso Mousse Recipe,0.030612428,0.73869616
8992,Kimami Sewai Recipe,0.035401817,0.80068386
8993,नारियल मूंगफली की चटनी रेसिपी - Coconut Peanut Chutney Recipe,0.03287234,0.7679456
8994,Avarekalu Tikki Recipe,0.035682913,0.804322
8995,Rose Gulkand Phirni Recipe,0.033104703,0.77095294
8996,Bread Halwa Recipe,0.02721531,0.6947282
8997,राजस्थानी दाल रेसिपी - Rajasthani Dal Recipe,0.029613854,0.7257719
8998,छोले पिंडी रेसिपी - Chole Pindi Recipe,0.022956941,0.63961333
8999,Mohan Bhog Recipe - Bengali Style Sooji Ka Halwa,0.033899866,0.7812445
9000,Savoury Bread Pudding Recipe,0.031240813,0.74682915
9001,Besan Halwa Recipe,0.031367037,0.74846286
9002,Mishti Doi Recipe - Traditional Bengali Sweet Yogurt,0.034225717,0.78546196
9003,Chicken Keema Samosa Recipe,0.03580751,0.8059346
9004,Chocolate Kaju Katli Recipe - Chocolate Kaju Barfi,0.03322542,0.77251536
9005,Chocolate Espresso Custard Pudding Recipe,0.029431615,0.7234132
9006,चेट्टिनाड स्टाइल चिल्ली गोभी रेसिपी - Chettinad Style Chilli Gobhi Recipe,0.035637207,0.8037304
9007,Chanar Paturi Recipe-A Bengali Paneer Dish With Mustard,0.02955917,0.7250641
9008,एशियन ब्लैक पेप्पर बासा फिश रेसिपी - Asian Black Pepper Basa Fish Recipe,0.029894922,0.7294097
9009,गोंगुरा चिकन करी रेसिपी - Gongura Chicken Curry Recipe,0.032873843,0.767965
9010,Carrot Custard Pudding Recipe,0.030541234,0.73777467
9011,हरे प्याज और लहसुन ब्राउन चावल रेसिपी - Spring Onion & Roasted Garlic Brown Rice Recipe,0.030989807,0.74358046
9012,Saffron Milk Pudding Recipe,0.036676493,0.81718165
9013,Mexican Style Capirotada Recipe-Bread Pudding Recipe,0.035161298,0.7975709
9014,Mango And Yogurt Coconut Fool Recipe - Healthy Mango Yogurt Pudding,0.03546046,0.80144286
9015,Mumbai Style Egg Bhurji Recipe,0.03477684,0.79259497
9016,Figs and Muesli Bread Pudding Recipe,0.025182853,0.6684227
9017,Sicilian Watermelon Pudding Recipe With Cinnamon Twist - Gelo Di Melone,0.029927995,0.7298377
9018,Seem Paal Recipe - Steamed Colostrum Milk Pudding,0.032323338,0.76084
9019,Baked Pumpkin Cream Cheese French Toast Recipe - Breakfast Bread Pudding Recipe,0.033844765,0.7805314
9020,Sholeh Zard Recipe - Persian Saffron Rice Pudding,0.02942017,0.7232651
9021,Shakarkandi Chaat Recipe -Sweet Potato Tangy Salad,0.03482664,0.79323953
9022,​​​​​​​Caramel Bread Pudding Recipe,0.033484694,0.7758711
9023,Strawberry Coconut Trifle Pudding Recipe,0.030022237,0.73105747
9024,Spinach And Soya Sub Sandwich Recipe,0.031957213,0.7561013
9025,Vegetable Sandwich Recipe With Mashed Avocado And Cottage Cheese,0.030132638,0.73248637
9026,Bengali Style Hilsa Fish In Poppy Seeds & Yogurt Curry Recipe,0.016274154,0.5531199
9027,Pomegranate Flavoured Stuffed Khandvi Recipe,0.03492123,0.79446375
9028,Haryali Seekh Kebab Recipe,0.036565177,0.8157409
9029,Chettinad Style Chilli Gobhi Recipe,0.034067705,0.7834168
9030,Dalia Pakora Recipe - Broken Wheat Pakora,0.036242593,0.8115658
9031,Chemba Arisi Thengai Paal Payasam Recipe- Red Rice Payasam,0.031967755,0.75623775
9032,Vatana Bateta Na Rotla Recipe - Gujarati Peas and Potato Roti,0.034919627,0.794443
9033,अचारी मसाला रेसिपी - Achari Masala Recipe For Fresh Pickles,0.030635504,0.7389948
9034,पुदीना इडली रेसिपी - Pudina Idli Recipe,0.026709795,0.68818545
9035,गोअन चिकन विंडालू रेसिपी - Goan Chicken Vindaloo Recipe,0.029004335,0.71788305
9036,वाघरेला चावल रेसिपी - Vagharela Chawal Recipe,0.027311493,0.6959731
9037,Fada Ni Khichdi Recipe,0.035750467,0.80519634
9038,Prawn Masala Kozhukattai Recipe - Prawn Masala Dumplings,0.034317408,0.78664863
9039,Gujarati Style Multigrain Masala Kadak Puri Recipe - Masala Mathri,0.036033213,0.80885583
9040,Kesar Pista Falooda Recipe,0.03478434,0.792692
9041,Corn Halwa Recipe - Makki Ka Halwa,0.032371078,0.76145786
9042,Tamil Nadu Style Spicy Egg Fry Recipe,0.035174254,0.7977386
9043,पटियाला आलू रेसिपी - Patiala Aloo Recipe,0.031845063,0.7546498
9044,Cabbage and Carrot Sambharo Recipe - Gujarati Vegetable Stir Fry,0.034555733,0.78973323
9045,Lehsuni Tikki Recipe,0.0349619,0.7949902
9046,Sweet Potato Kheer Recipe,0.03245999,0.7626086
9047,गुजराती लसनिया बटाटा रेसिपी - Gujarati Lasaniya Batata Recipe,0.03613204,0.81013495
9048,पुदीना धनिया पुलाव रेसिपी - Mint Coriander Spice Pulao Recipe,0.033577006,0.7770659
9049,पनीर टिक्का पुलाव रेसिपी - Paneer Tikka Pulao Recipe,0.031390395,0.7487652
9050,कश्मीरी मटन यखनी रेसिपी - Kashmiri Mutton Yakhni Recipe,0.0319219,0.75564426
9051,Gujarati Khaman Dhokla Recipe - Savory Steamed Lentil Cakes,0.036541667,0.8154366
9052,Crispy Corn Chaat Recipe,0.036465313,0.8144484
9053,Loaded Baked Potato French Fries Recipe,0.033672836,0.7783061
9054,Beguni Recipe - Baingan/Eggplant Pakora,0.03455975,0.7897852
9055,Dal Dhokli Recipe With Sprouted Moong Dal,0.036692172,0.8173846
9056,Gujarati Mooli Bajra Muthia Recipe - Radish And Bajra-Besan Dmplings,0.035303164,0.799407
9057,Semolina Gujiya Recipe,0.03657203,0.8158296
9058,Makai Dhokla Recipe - Savoury Steamed Corn Cake,0.033900116,0.78124774
9059,Crispy Crunchy Roti Ke Papad Recipe,0.03610988,0.8098482
9060,Pineapple Paneer Tikka Recipe,0.02940807,0.7231085
9061,Sev Puri Recipe (Papdi Chaat) - Indian Street Food Evening Snack,0.035185274,0.7978812
9062,Mushroom Masala With Corn Recipe,0.034447797,0.7883362
9063,मलेशियन नासी लेमाक राइस रेसिपी - Malaysian Nasi Lemak Rice Recipe,0.027536066,0.69887966
9064,Scrambled Egg Bread Upma Recipe With Potatoes,0.032654658,0.76512814
