recipe_id,recipe_name,expiry_score
16950,बिना प्याज लहसुन वाली लोबिया की सब्ज़ी रेसिपी - No Onion No Garlic Black Eyed Beans Curry (Recipe In Hindi),0.0
16976,Traditional Anarsa Recipe With Curd (Apoopa),0.0
16977,Rava Puttu Recipe,0.0
16978,Sundakkai (Turkey Berries) Raita Recipe,0.0
1162,Pavakkai Poriyal Recipe - Karela Ki Sabzi,0.0
16980,Pineapple Mawa Delight Recipe,0.0
16981,Palak Baingan Ki Sabzi Recipe (Spinach Eggplant Stir Fry),0.0
16967,Potlakaya Perugu Pachadi Recipe (Curd and Snake Gourd Chutney),0.0
16966,Rava Kakdi Thalipeeth Recipe (Maharashtrian Style Semolina-Cucumber Flatbread),0.0
16965,Sweet Boondi Halwa Recipe,0.0
16964,Chocolaty Fulzadi Recipe (Diwali Chocolate Sparklers),0.0
16963,Athirasam Recipe (A Traditional South Indian Diwali Sweet),0.0
16962,गाजर मेथी की सब्ज़ी रेसिपी - Carrot Fenugreek Leaves Stir Fry (Recipe In Hindi),0.0
16961,ढाबा स्टाइल दाल फ्राई रेसिपी - Dhaba Style Dal Fry (Recipe In Hindi),0.0
16960,मक्के और प्याज का रायता रेसिपी - Corn And Onion Raita (Recipe In Hindi),0.0
1171,Paneer in White Gravy Recipe - No Onion No Garlic Recipe,0.0
16958,Oats Ven Pongal Recipe,0.0
16957,Oats Sakkarai Pongal Recipe,0.0
16956,बिना प्याज लहसुन के कच्चे टमाटर की सब्ज़ी रेसिपी - No Onion No Garlic Raw Tomato Sabzi (Recipe In Hindi),0.0
1173,Matar Besan And Paneer Cheela Recipe -Green Peas & Paneer Crepes,0.0
16954,गाजर मेथी पचड़ी रेसिपी - Carrot Methi Pachadi (Recipe In Hindi),0.0
16953,खट्टे पुदीने वाले आलू रेसिपी - Tangy Mint Potatoes (Recipe In Hindi),0.0
16952,काली मिर्च वाली गोभी रेसिपी - Pepper Cauliflower (Recipe In Hindi),0.0
16951,हरे धनिए की सब्ज़ी रेसिपी - Coriander Leaves Dry Curry (Recipe In Hindi),0.0
17073,कश्मीरी दम मोंजी रेसिपी - Knol Khol in Yogurt (Recipe In Hindi),0.0
17075,ढिंगरी डोलमा रेसिपी - Dhingri Dolma (Recipe In Hindi),0.0
16603,लाल मिर्च थेचा रेसिपी - Red Chilli Thecha (Recipe In Hindi),0.0
17182,गोअन स्टाइल ब्रिंजल भरता रेसिपी - Goan Style Brinjal Bharta (Recipe In Hindi),0.0
1074,Agathi Keerai Recipe,0.0
17177,अजवाइन टमाटर भिंडी रेसिपी - Ajwaini Tamatar Bhindi (Recipe In Hindi),0.0
17178,भरवा करेला मसाला रेसिपी - Bharwa Karela Masala (Recipe In Hindi),0.0
17179,मटर मशरुम करी रेसिपी - Matar Mushroom Curry (Recipe In Hindi),0.0
17180,Sabsige Soppina Idli Recipe (Dill Leaves Idli),0.0
17181,पत्ता गोभी और गाजर का थोरन रेसिपी - Cabbage And Carrot Thoran (Recipe In Hindi),0.0
17183,Huruli Kaalu Chutney Pudi Recipe (Horse Gram Chutney Podi),0.0
1071,Karwar Style Dali Thoy Recipe - Toor dal Curry,0.0
17184,गाजर का हलवा रेसिपी - Gajar Ka Halwa (Recipe In Hindi),0.0
17185,जैन स्टाइल कॉर्न पालक - Jain Style Corn Palak (Recipe In Hindi),0.0
17186,कसूरी मेथी पनीर की सब्ज़ी रेसिपी - Kasuri Methi Paneer Sabzi (Recipe In Hindi),0.0
17189,बेसन लड्डू रेसिपी - Besan Ladoo (Recipe In Hindi),0.0
17190,गेहूं का हलवा रेसिपी - Gehun Ka Halwa (Recipe In Hindi),0.0
17191,अमृतसरी छोले रेसिपी - White Chickpeas In Spicy Gravy (Recipe In Hindi),0.0
17175,मूली की सब्ज़ी रेसिपी - Mooli Ki Sabzi (Recipe In Hindi),0.0
17174,पंजाबी स्टाइल अरबी की सब्ज़ी रेसिपी - Punjabi Style Arbi (Recipe In Hindi),0.0
17173,गुलाब गुलकंद फिरनी रेसिपी - Rose Gulkand Phirni (Recipe In Hindi),0.0
17172,गाजर सूजी की फिरनी रेसिपी - Carrot Semolina Phirni (Recipe In Hindi),0.0
17169,दम अरबी सब्जी रेसिपी - Dum Arbi (Recipe In Hindi),0.0
17168,दाल पालक रेसिपी - Dal Palak (Recipe In Hindi),0.0
17167,सब्जी वाली रवा इडली रेसिपी - Veggie Rava Idli (Recipe In Hindi),0.0
17166,दही वाली भिन्डी रेसिपी - Dahi Bhindi (Recipe In Hindi),0.0
17165,Milagu Kozhambu Recipe,0.0
1084,Palak Paratha Recipe-Spiced Spinach Flatbread,0.0
17163,कढ़ाई मशरुम रेसिपी - Kadai Mushroom (Recipe In Hindi),0.0
1086,Butter Garlic Naan Recipe - Garlic Flavoured Flatbread,0.0
17161,शिमला मिर्च उसिली रेसिपी - Tamil Nadu Style Capsicum With Lentils Spice Mix (Recipe In Hindi),0.0
17160,कच्चे केले का थोरन रेसिपी - Raw Banana Thoran (Recipe In Hindi),0.0
17159,बैंगन और शिमला मिर्च की सब्ज़ी रेसिपी - Brinjal Capsicum Sabji (Recipe In Hindi),0.0
17158,फूल गोभी का थोरन रेसिपी - Kerala Style Cauliflower (Recipe In Hindi),0.0
17157,हरे टमाटर की सब्ज़ी रेसिपी - No Onion No Garlic Raw Tomato Curry (Recipe In Hindi),0.0
17192,गोभी और लाल शिमला मिर्च की सब्ज़ी रेसिपी - Cauliflower And Red Bell Pepper Stir Fry (Recipe In Hindi),0.0
17194,Bengali Bhetki Macher Paturi Recipe (Barramundi Fish Wrapped in Banana Leaf),0.0
17155,राजमा सागवाला रेसिपी - Dry Kidney Beans And Spinach Stir Fry (Recipe In Hindi),0.0
17220,Pista Sandesh Recipe,0.0
17214,पनीर मखनी रेसिपी - Paneer Makhani (Recipe In Hindi),0.0
17215,सुखी दही वाली लौकी रेसिपी - Yogurt Based Bottle Gourd Sabzi (Recipe In Hindi),0.0
17216,Sandah Guri Recipe (Assamese Roasted Rice Flour Porridge),0.0
17217,अचारी आलू रेसिपी - Potato Achari (Recipe In Hindi),0.0
17218,"Turmeric, Ginger And Chilli Pickle Recipe",0.0
17219,Hibiscus (Chembaruthi) Neer Dosa Recipe,0.0
17221,Kiwi Sondesh Recipe,0.0
17195,Calamari Roast Recipe (Kerala Style Squid),0.0
17222,लहसुन की खीर रेसिपी - Garlic Kheer (Recipe In Hindi),0.0
17223,Kayi Saasive Chitranna Recipe,0.0
17224,Menthya Dose (Dosa Recipe With Methi Leaves),0.0
17225,Protein Rich Soy Dosa Recipe,0.0
17226,Kerala Style Banana Dosa Recipe,0.0
17227,North Arcot Special Thavalai Dosai Recipe,0.0
17213,No Onion No Garlic Raw Tomato Sabzi Recipe,0.0
17212,काला चना मसाला रेसिपी - Black Chana Masala (Recipe In Hindi),0.0
17211,तवा पराठा रेसिपी - Tawa Paratha (Recipe in Hindi),0.0
17210,गुजराती दाल रेसिपी - Gujarati Dal (Recipe In Hindi),0.0
17209,टमाटर रसम रेसिपी - Tomato Rasam (Recipe In Hindi),0.0
17208,Apple Cinnamon Modak Recipe,0.0
17207,कर्नाटक स्टाइल पालक दाल या पालक तोव्वे रेसिपी- Palak Dal (Recipe In Hindi),0.0
17206,मसाला रोटी रेसिपी - Masala Roti (Recipe in Hindi),0.0
17205,South Indian Coconut Chutney Recipe With Coconut Water,0.0
17204,केला अनार रायता रेसिपी - Kela Anar Raita (Recipe In Hindi),0.0
17203,केरला स्टाइल बीटरूट पछडी रेसिपी - Kerala Style Beetroot Pachadi (Recipe In Hindi),0.0
17202,मोतीचूर मोदक रेसिपी - Motichoor Modak (Recipe In Hindi),0.0
17201,बादाम हलवा रेसिपी - Badam Halwa (Recipe In Hindi),0.0
1060,Seppakizhangu Roast (South Indian Style Arbi Fry) Recipe,0.0
1061,Chow Chow Poricha Kootu Recipe,0.0
17197,चकुंदर और गाजर का रायता रेसिपी - Beetroot Carrot Raita (Recipe In Hindi),0.0
17196,बेसन और मिर्च की सब्ज़ी रेसिपी - Besan Aur Mirch Ki Sabzi (Recipe In Hindi),0.0
17156,बीटरूट थोरन रेसिपी - Beetroot Thoran (Recipe In Hindi),0.0
17154,पनीर दो प्याज़ा रेसिपी - Paneer Do Pyaza (Recipe In Hindi),0.0
17076,पंजाबी मसाला लोबिया की सब्ज़ी रेसिपी - Black Eyed Peas Masala (Recipe In Hindi),0.0
17102,बैंगन मुसल्लम रेसिपी - Mughlai Style Eggplant Simmered In Rich Tomato Curry (Recipe In Hindi),0.0
17096,Karonde & Mirchi Ki Sabji Recipe (An Instant Pickle with Seasonal Indian Berries),0.0
17097,Quick Indian Style Ginger Pickle Recipe,0.0
17098,Shalgam Gajar Aur Gobhi Ka Achar Recipe,0.0
1117,Kalyana Veetu Senai Curry Recipe - South Indian Spicy Roasted Yam,0.0
17100,Kesar Shahi Tukda With Rabdi Recipe (Saffron Bread Pudding With Spiced Milk Custard),0.0
17101,केरल आलू थियल रेसिपी - Kerala Style Potatoes In Shallots And Roasted Coconut (Recipe In Hindi),0.0
1114,Muttai Podimas Recipe - Chettinad Egg Scramble,0.0
17116,Kheer Puli Pitha | Bengali Pitha Recipe,0.0
17108,पाल कट्टी चेट्टिनाड करी रेसिपी - Chettinad Style Paneer Kurma (Recipe In Hindi),0.0
17109,चिल्ली मिली रेसिपी - Veg Chilli Milli (Recipe In Hindi),0.0
17110,Kalkandu (Kallusakkare) Pongal Recipe | Rice Pudding with Rock Candy,0.0
17111,Instant Chilli Pickle Recipe,0.0
1103,Mushroom Thoran Recipe - Kerala Style Mushroom Sabzi,0.0
17113,Til Ke Laddu Recipe (Sesame Seeds Laddu Recipe),0.0
1119,Rice With Quinoa Recipe- Pressure Cooker Method,0.0
17093,Goan Prawns Balchao Recipe (Prawns Pickle),0.0
1120,Milagu Kozhambu Recipe,0.0
17091,Instant Mixed Vegetable Pickle Recipe,0.0
17090,Kandarappam Recipe (Chettinad Sweet Appam),0.0
17089,Beetroot and Fig Chutney Recipe,0.0
17088,Gil-E-Firdaus Recipe (Kesar Phirni),0.0
17087,Mahali Kizhangu Thayir Urugaai Recipe (Mahali Root Curd Pickle),0.0
17086,Akkravadisal Recipe (Rice Milk Pudding),0.0
1122,Bengali Bhindi Doi Posto Recipe,0.0
17084,शकरकंदी और नीम के पत्तो की सब्ज़ी रेसिपी - Sweet Potato & Neem Leaves Vegetable Curry (Recipe In Hindi),0.0
17083,Sweet Potato & Neem Leaves Vegetable Curry Recipe,0.0
1128,Gujarati Methi Na Dhebra Recipe,0.0
1130,Tamil Nadu Style Ulundhu Kuzhambu Recipe - Black Lentil Curry,0.0
17080,Mustard Green Chilli Pickle Recipe,0.0
17079,Karjikai (Karnataka Style Deep Fried Sweet Pastry Recipe),0.0
17077,Chettinad Kavuni Arisi Sweet Recipe (Black Rice Pudding),0.0
17115,Instant Garlic Pickle Recipe,0.0
17117,KhiraSaku ( Odiya Style Rice Pan Cake) Recipe,0.0
17153,चना दाल और मेथी की सब्ज़ी रेसिपी - Chana Dal & Methi Ki Sabzi (Recipe In Hindi),0.0
17145,Bonda Mor Kuzhambu Recipe,0.0
17138,गुजराती टिंडोरा नु शाक रेसिपी - Khatti Meethi Tinda Recipe (Recipe In Hindi),0.0
17139,Andi Unda (Kerala Special Cashew & Rice Balls) Recipe,0.0
17140,"Methi, Mooli Makkai Paratha Recipe",0.0
17141,Satori Recipe (Maharashtrian Mawa Flat Bread),0.0
17142,Mirchi Lahsun Ka Chunda Recipe (Chilli Garlic Chunda),0.0
17144,Capsicum Thokku Recipe,0.0
17146,Doi Begun Recipe (Bengali Style Fried Eggplant In Curd Gravy),0.0
17118,Aam Papad Recipe (Tasty Mango Bars),0.0
1087,Savory Shrimps On Skillet Recipe,0.0
17148,Milagu Ven Pongal Recipe Made With Figaro Olive Oil,0.0
17149,जुन्का रेसिपी - Spicy Gram Flour Sabzi (Recipe In Hindi),0.0
17150,ओटमील डोसा रेसिपी - Savoury Oatmeal Breakfast Crepes (Recipe In Hindi),0.0
17151,ब्रोकली पनीर और मूंगफली मसाला रेसिपी - Broccoli Paneer And Peanut Masala (Recipe In Hindi),0.0
17152,Beetroot Chutney Recipe,0.0
17137,बंगाली आलू झिंगे पोश्तो करी रेसिपी - Bengali Aloo Jhinge Posto Curry (Recipe In Hindi)),0.0
17136,आलू पालक की सब्ज़ी रेसिपी - Sautéed Potatoes With Spinach (Recipe In Hindi),0.0
1092,Beetroot Tambuli Recipe,0.0
17134,Andhra Style Pappulo Undrallu Recipe,0.0
17132,Karnataka Style Haalbai Recipe,0.0
17131,Gulkand Kala Jamun Recipe,0.0
17130,Singhade Ka Achaar Recipe (Water Chestnut Pickle),0.0
17129,Instant Red Chilli Pickle Recipe,0.0
17128,Guilt Free Coconut Barfi Recipe,0.0
17127,Besan Ke Laddu Recipe,0.0
17126,Surti Obbattu Recipe - Fruit & Nut Pooris In Saffron Milk,0.0
17124,Pineapple And Semolina Sheera Recipe,0.0
17123,South Indian Vazhakkai Puli Kootu Recipe (Plantain In Tamarind Based Curry),0.0
17122,मेँथीआ कीरै परुप्पू उसिलि रेसिपी - Steamed Lentil Crumbled With Fenugreek Leaves (Recipe In Hindi),0.0
17121,Khajoor Imli Ki Chutney With Panch Phoran Masala Recipe,0.0
1096,Pumpkin Erissery Recipe - Kerala Pumpkin Coconut Curry,0.0
17119,Shakkarkandi ke Laddu | Sweet Potato Laddu Recipe,0.0
16911,Quinoa Phirnee Recipe (Quinoa Milk Pudding),0.0
16910,Green Chilli Pickle Recipe (Gujarati Raiwala Marcha),0.0
16909,Nellikai Oorugai/Amla Sambhariyo Recipe (Instant Gooseberry Pickle Recipe),0.0
16711,शिमला मिर्च मसाला पोरियल रेसिपी - Capsicum Masala Poriyal (Recipe In Hindi),0.0
16705,Thengai Sadam Recipe (A Quick and Healthy Coconut Rice),0.0
16706,सेनाइ पचड़ी रेसिपी - Elephant Yam Raita (Recipe In Hindi),0.0
16707,गाजर संतरा अखरोट रायता रेसिपी - Carrot Orange Walnut Raita (Recipe In Hindi),0.0
16708,Lehsuni Pudina Chutney Recipe,0.0
16709,परुप्पू रसम रेसिपी - Paruppu Rasam (Recipe In Hindi),0.0
16710,मिलागु रसम रेसिपी - Village Style Pepper Rasam (Recipe In Hindi),0.0
16712,मूली के पत्तो का पोरियल रेसिपी - South Indian Style Radish Greens Stir Fry (Recipe In Hindi),0.0
16720,भरवा लौकी रेसिपी - Bharwa Lauki (Recipe In Hindi),0.0
16713,ब्रोकली और आलू पोरियल रेसिपी - Broccoli And Aloo Poriyal Recipe (Recipe In Hindi),0.0
16714,बीटरूट पोरियल रेसिपी - Beetroot Poriyal (Recipe In Hindi),0.0
16715,अमरंथ कीरई पोरियल रेसिपी - South Indian Amaranth Stir Fry (Recipe In Hindi),0.0
16716,स्वीट कॉर्न पोरियल - Sweet Corn Poriyal (Recipe In Hindi),0.0
16717,Sweet and Sour Mangalore Cucumber Chutney Recipe,0.0
16718,चमन कालिया रेसिपी - Chaman Qaliya (Recipe In Hindi),0.0
16704,Methi Thalipeeth Recipe (Fresh Fenugreek Leaves Flat Bread),0.0
16703,छोटो आलूर दम रेसिपी - Choto Aloor Dum (Recipe In Hindi),0.0
16702,Bajra & Dal Cheela Recipe (Spicy Pearl Millet & Lentil Crepe Recipe),0.0
1248,Turmeric Milk Recipe - Haldi Doodh / Golden Milk,0.0
16700,Beetroot Thoran Recipe,0.0
16699,तिल और मूंगफली वाले आलू रेसिपी - Sesame Peanut Potato (Recipe In Hindi),0.0
16698,मूंग दाल तड़का रेसिपी - Moong Dal Tadka (Recipe In Hindi),0.0
16697,वेपम पु रसम रेसिपी - Neem Flower Rasam (Recipe In Hindi),0.0
16694,Vendakkai Poriyal Recipe (South Indian Style Okra Stir Fry Spiced With Sambar Powder),0.0
16693,Papitha Nu Shaak Recipe (Raw Green Papaya Sabzi),0.0
1250,Andhra Style Aratikaya Vepudu Recipe - Raw Banana Dry Sabzi,0.0
16690,दनयाचि आमटी रेसिपी - Maharashtrian Style Groundnut Curry (Recipe In Hindi),0.0
16689,केरला स्टाइल वेदक्कै उप्पादन रेसिपी - Okra Curry Without Coconut (Recipe In Hindi),0.0
16688,आंध्रा चमा डम्पा पुलुसु रेसिपी - Arbi With Sesame Tamarind Sauce (Recipe In Hindi),0.0
16687,वांगी भात रेसिपी - Vaangi Bhaat (Recipe In Hindi),0.0
16686,वेपमपू राइस रेसिपी - Dried Neem Flower Flavoured Rice (Recipe In Hindi),0.0
1263,Carrot Cauliflower Peas Sabzi Recipe - Gajar Gobi Matar Sabzi,0.0
16719,मुलाकुतल रेसिपी - Vegetables In Coconut Gravy (Recipe in Hindi),0.0
1247,Ragi Rava Idli Recipe - Steamed High Protein Finger Millet Idli,0.0
16683,लेमनग्रास कोकोनट राइस रेसिपी - Lemongrass Coconut Rice (Recipe In Hindi),0.0
16748,कोंकणी स्टाइल मूगा घुशी रेसिपी - Konkani Style Mooga Ghushi (Recipe In Hindi),0.0
16741,सेहतमंद मेथी मलाई मटर रेसिपी - Methi Matar Malai (Recipe In Hindi),0.0
16742,साग टोफू रेसिपी - Saag Tofu (Recipe In Hindi),0.0
16743,पनीर कालीमिर्च रेसिपी - Paneer Kalimirch (Recipe In Hindi),0.0
16744,Rajasthani Style Safed Maas Recipe,0.0
16746,बेबी कॉर्न और शिमला मिर्च मसाला रेसिपी - Baby Corn Capsicum Masala (Recipe In Hindi),0.0
16747,पालक मखाना रेसिपी - Palak Makhana (Recipe in Hindi),0.0
16749,Thinai Thakkali Sadam Recipe (Foxtail Millet Tomato Rice),0.0
16722,Bengali Posto Bhat Recipe (Poppy Seed Rice),0.0
16750,करेला पोरियल रेसिपी - Pavakkai Poriyal Recipe (Recipe In Hindi),0.0
16751,हरियाली पनीर टिक्का मसाला रेसिपी - Hariyali Paneer Tikka Masala Gravy (Recipe In Hindi),0.0
16752,सौंफ वाली हरी गोबी सब्ज़ी रेसिपी - Saunf Wali Hari Gobi Sabzi (Recipe In Hindi),0.0
1238,Begun Basanti Recipe - Eggplant In Mustard Yogurt Curry,0.0
16754,Masala Jowar Methi Roti Recipe,0.0
16755,मूगा गाथि रेसिपी - Mooga Gathi (Recipe In Hindi),0.0
16740,पालक पनीर रेसिपी - Palak Paneer (Recipe In Hindi),0.0
16739,केरला अवियल रेसिपी - Kerala Avial (Recipe In Hindi),0.0
16738,मटर पनीर रेसिपी - Matar Paneer (Recipe In Hindi),0.0
16737,साउथ इंडियन स्टाइल वेजिटेबल कुरमा रेसिपी - Vegetable Kurma (Recipe In Hindi),0.0
16736,आलू बैंगन की सब्ज़ी रेसिपी - Aloo Baingan Ki Sabzi (Recipe In Hindi),0.0
16735,बटाटा नु शाक रेसिपी - Batata Nu Shaak (Recipe In Hindi),0.0
16734,आलू दम - Aloo Dum (Recipe In Hindi),0.0
16733,लौकी चना दाल रेसिपी - Lauki Chana Dal (Recipe In Hindi),0.0
16732,अमृतसरी अजवाइनी पनीर रेसिपी - Amritsari Ajwaini Paneer (Recipe In Hindi),0.0
1239,बीन्स करम रेसिपी - Beans Curry (Recipe In Hindi),0.0
16730,Chewy Pumpkin Seed Chikki Recipe,0.0
16729,लौकी टमाटर की सब्ज़ी रेसिपी - Lauki Tamatar Ki Sabzi (Recipe In Hindi),0.0
16728,सफ़ेद अचारी बैंगन रेसिपी - Safed Achari Baingan (Recipe In Hindi),0.0
16727,पालक छोले रेसिपी - Palak Chole (Recipe In Hindi),0.0
1240,इमली चिल्ली आलू रेसिपी - Tamarind Chilli Potato Recipe,0.0
1245,Gujarati Kadhi Recipe - Sweet And Spicy Gujarati Kadhi,0.0
16723,Mooli Aur Kaccha Kela Kofta Recipe (Grated Radish And Raw Banana Dumplings In Gravy),0.0
1266,Pineapple Cucumber Salad Recipe With Lemon Dressing,0.0
16682,Uttarakhand Style Black Gram Chainsoo Recipe,0.0
16908,Instant Lemon Pickle Recipe,0.0
